Age,dAge,S2,S5ESP,dS5ESP,S6r1,S6r2,S6r3,S6r4,S6r5,S6r6,S6r7,dRecodeCredit,dBrand,dCreditProvider,S10,S10r7oe,NPS,Reason,CSAT,CES,Brand-Opinion,Q6ar1,Q6ar2,Q6ar3,Q6ar4,Q6br1,Q6br2,Q6br3,Q6br4,Q6br5,Q6br6,Q7r1,Q7r2,Q7r3,Q7b,Q8r1,Q8r2,Q8r3,Q8r4,Q8r5,cluster_final
30,3,2,12,3,1,1,1,1,0,0,0,5,227.0,3.0,4.0,,6.0,Recomendaria un poco es mucho valor,8.0,6.0,8.0,12.0,6.0,11.0,10.0,10.0,11.0,11.0,7.0,11.0,11.0,8.0,10.0,9.0,9.0,1.0,1.0,2.0,1.0,1.0,4
30,3,1,10,4,0,1,0,1,0,1,0,5,394.0,3.0,4.0,,8.0,Fiabilidad en la asignación de puntos,8.0,6.0,9.0,10.0,9.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,9.0,9.0,10.0,8.0,9.0,2.0,1.0,2.0,1.0,2.0,4
30,3,2,13,6,0,0,1,1,0,0,0,5,52.0,5.0,1.0,,10.0,Buenas condiciones y bajos intereses,10.0,4.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,11.0,9.0,10.0,11.0,11.0,9.0,10.0,10.0,1.0,1.0,2.0,1.0,2.0,5
30,3,2,7,4,1,0,0,0,0,0,0,4,52.0,1.0,2.0,,8.0,En ninguno de momento,8.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,2.0,3.0,2.0,3.0,3.0,4
30,3,1,15,2,1,0,0,0,0,0,0,4,258.0,1.0,3.0,,10.0,Bajas tasas,9.0,7.0,8.0,9.0,10.0,4.0,8.0,8.0,9.0,7.0,7.0,6.0,8.0,9.0,7.0,8.0,8.0,2.0,2.0,2.0,3.0,3.0,4
30,3,2,7,4,1,0,0,1,0,0,0,5,353.0,5.0,1.0,,5.0,Los intereses tan altos,5.0,3.0,5.0,6.0,5.0,3.0,5.0,6.0,7.0,8.0,2.0,5.0,6.0,7.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,0
30,3,2,1,6,0,0,0,1,0,0,0,4,348.0,1.0,1.0,,8.0,Preocupación por sus clientes,7.0,5.0,7.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,9.0,9.0,8.0,7.0,10.0,7.0,2.0,3.0,2.0,3.0,3.0,2
30,3,1,7,4,1,1,0,0,0,0,0,5,53.0,2.0,1.0,,8.0,Mayor accesibilidad y porcentajes de pagos,8.0,6.0,9.0,10.0,9.0,8.0,9.0,8.0,9.0,10.0,9.0,9.0,9.0,8.0,9.0,10.0,7.0,2.0,2.0,1.0,2.0,2.0,4
30,3,2,6,1,0,1,0,0,0,0,0,5,171.0,3.0,5.0,,7.0,La calidad,10.0,1.0,9.0,10.0,8.0,6.0,10.0,9.0,9.0,6.0,11.0,9.0,11.0,11.0,9.0,10.0,10.0,1.0,1.0,1.0,2.0,2.0,4
30,3,2,4,5,0,0,0,1,0,0,0,4,412.0,4.0,1.0,,10.0,Facilidad y entendimiento desde la contratación y durante todo el proceso,10.0,7.0,10.0,9.0,6.0,9.0,10.0,9.0,7.0,10.0,9.0,10.0,10.0,9.0,11.0,11.0,9.0,1.0,1.0,1.0,2.0,1.0,5
30,3,2,10,4,0,1,0,0,0,0,0,4,348.0,1.0,3.0,,6.0,Si la recomendaria,7.0,5.0,7.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,2.0,2.0,2.0,2.0,2
30,3,1,1,6,1,1,1,0,1,0,0,5,76.0,1.0,,,10.0,buen trato y buenas posibilidades de solucionar mi deuda,10.0,7.0,10.0,11.0,12.0,10.0,10.0,11.0,11.0,11.0,4.0,9.0,11.0,11.0,10.0,11.0,5.0,1.0,1.0,1.0,2.0,3.0,5
30,3,2,4,5,1,1,0,0,0,0,0,5,344.0,1.0,6.0,,10.0,Rapidez,10.0,7.0,10.0,10.0,6.0,9.0,6.0,7.0,10.0,7.0,9.0,9.0,9.0,9.0,5.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2
30,3,2,14,2,1,1,0,0,0,0,0,5,348.0,1.0,3.0,,8.0,No hay nada que mejorar,10.0,6.0,10.0,10.0,10.0,10.0,11.0,10.0,9.0,9.0,10.0,10.0,10.0,8.0,6.0,9.0,7.0,3.0,2.0,2.0,3.0,3.0,4
30,3,2,10,4,0,1,0,0,0,0,0,4,33.0,1.0,5.0,,7.0,Tener oficinas y cajeros,7.0,5.0,7.0,9.0,3.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,8.0,8.0,6.0,2.0,3.0,2.0,2.0,2.0,2
30,3,2,12,3,1,1,0,0,0,0,0,5,52.0,1.0,3.0,,8.0,Menor interés,8.0,7.0,9.0,10.0,8.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,9.0,6.0,8.0,2.0,8.0,2.0,3.0,2.0,2.0,2.0,4
30,3,2,16,2,1,0,0,0,0,1,0,5,353.0,5.0,1.0,,7.0,Cuesta mucho que expliquen la letra pequeña,7.0,5.0,6.0,9.0,10.0,7.0,8.0,6.0,7.0,8.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,3.0,2.0,3.0,3.0,3.0,1
30,3,1,8,4,0,1,0,1,1,0,0,5,164.0,3.0,5.0,,7.0,Muchas veces no se actualiza al momento,8.0,6.0,8.0,9.0,11.0,10.0,8.0,9.0,10.0,9.0,9.0,7.0,8.0,9.0,9.0,7.0,8.0,1.0,2.0,2.0,1.0,2.0,4
30,3,1,12,3,0,1,0,0,0,0,0,5,346.0,1.0,3.0,,10.0,EXCELENTE SERVICIO,10.0,7.0,10.0,11.0,8.0,1.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,4
30,3,1,17,5,0,0,1,0,0,0,0,4,171.0,3.0,3.0,,6.0,"No tengo queja, pero no he visto más",8.0,6.0,7.0,3.0,4.0,5.0,8.0,11.0,9.0,6.0,10.0,3.0,5.0,5.0,5.0,9.0,9.0,2.0,3.0,1.0,2.0,4.0,2
30,3,1,12,3,1,1,1,1,1,1,0,5,392.0,4.0,1.0,,8.0,en ninguno,9.0,6.0,9.0,10.0,9.0,9.0,8.0,10.0,8.0,11.0,10.0,9.0,10.0,9.0,11.0,10.0,8.0,1.0,1.0,2.0,2.0,2.0,4
30,3,1,7,4,1,0,0,0,0,0,0,4,337.0,4.0,1.0,,7.0,Web,8.0,6.0,8.0,9.0,7.0,8.0,9.0,8.0,7.0,6.0,6.0,8.0,8.0,7.0,7.0,6.0,7.0,3.0,3.0,3.0,2.0,3.0,2
31,3,2,8,4,0,1,1,0,0,0,0,5,346.0,1.0,3.0,,10.0,Comodidad en las cuotas,10.0,7.0,10.0,9.0,3.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,11.0,11.0,11.0,9.0,10.0,2.0,1.0,2.0,1.0,1.0,4
31,3,2,12,3,0,0,1,0,0,0,0,4,275.0,3.0,5.0,,3.0,Intereses Altos: Las tarjetas de crédito asociadas o los pagos a plazos suelen tener una TAE (Tasa Anual Equivalente) significativamente más elevada que los préstamos personales bancarios.    Riesgo de Deuda: La facilidad de acceso fomenta la compra im,3.0,3.0,3.0,6.0,3.0,5.0,7.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,6.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,0
31,3,1,2,2,0,0,0,1,0,0,0,4,222.0,1.0,2.0,,2.0,Por su mala tramitación,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0
31,3,2,15,2,1,1,0,0,0,1,0,5,76.0,1.0,1.0,,5.0,No se,7.0,4.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,1
31,3,1,7,4,1,1,0,1,0,0,0,5,52.0,5.0,2.0,,8.0,Podría no obligar a contratar diferentes seguros de vida al préstamo de un vehículo.,7.0,5.0,8.0,5.0,4.0,8.0,11.0,8.0,5.0,8.0,10.0,10.0,10.0,8.0,6.0,8.0,7.0,1.0,2.0,2.0,3.0,4.0,4
31,3,2,14,2,1,1,0,0,0,0,0,5,991.0,1.0,5.0,,9.0,Mucha confianza y facilidad,10.0,7.0,9.0,11.0,6.0,11.0,8.0,10.0,10.0,10.0,6.0,11.0,11.0,11.0,11.0,11.0,10.0,2.0,2.0,3.0,3.0,3.0,4
31,3,1,1,6,0,0,0,1,1,0,0,5,222.0,1.0,7.0,,8.0,En aspectos como la mejora de planes a la hora de publicitar sus productos...,9.0,7.0,9.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,2.0,2.0,2.0,2.0,2.0,5
31,3,1,13,6,1,0,0,0,0,0,0,4,126.0,2.0,3.0,,8.0,No se me ocurre nada,8.0,6.0,9.0,9.0,6.0,8.0,8.0,9.0,9.0,6.0,7.0,8.0,9.0,7.0,8.0,9.0,5.0,2.0,2.0,2.0,4.0,4.0,2
31,3,2,14,2,0,0,0,1,0,0,0,4,994.0,4.0,1.0,,4.0,Me obligaron a contratar el préstamo para comprar el coche,5.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,6.0,7.0,5.0,6.0,7.0,6.0,5.0,3.0,4.0,3.0,4.0,4.0,1
31,3,2,6,1,0,1,0,0,0,0,0,4,76.0,1.0,5.0,,10.0,Intereses bajos,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,4
31,3,1,4,5,1,0,0,0,0,0,0,5,76.0,1.0,6.0,,6.0,Pues los intereses son draconianos,5.0,3.0,6.0,4.0,6.0,5.0,8.0,6.0,4.0,7.0,4.0,5.0,6.0,5.0,5.0,7.0,6.0,3.0,3.0,3.0,4.0,4.0,2
31,3,1,14,2,1,1,0,0,0,0,0,5,348.0,1.0,3.0,,5.0,sesgo ideológico,5.0,3.0,5.0,5.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,5.0,5.0,0.0,3.0,4.0,4.0,4.0,4.0,0
31,3,1,4,5,1,0,0,0,0,0,0,5,52.0,1.0,3.0,,4.0,"Los intereses son muy abusivos,",4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,0
31,3,1,14,2,1,0,0,1,0,0,0,5,126.0,5.0,1.0,,7.0,Mejores condiciones,7.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,8.0,2.0,2.0,2.0,3.0,3.0,4
31,3,2,10,4,1,0,0,1,0,0,0,5,222.0,1.0,2.0,,10.0,La claridad a la hora de explicar todos los terminos.,10.0,7.0,10.0,11.0,8.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,2.0,5
31,3,2,9,5,0,1,1,0,1,0,0,5,208.0,3.0,3.0,,10.0,"cifras claras, sin sorpesas, buena atencion",10.0,7.0,10.0,11.0,8.0,10.0,11.0,11.0,11.0,11.0,7.0,11.0,10.0,10.0,9.0,11.0,10.0,1.0,2.0,1.0,3.0,2.0,5
31,3,1,12,3,1,0,0,0,0,0,0,4,126.0,2.0,3.0,,10.0,Good in customer service handling,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,4
31,3,1,8,4,0,0,1,1,0,0,0,5,469.0,5.0,1.0,,5.0,Demasiados intereses,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,1
31,3,1,12,3,0,1,0,0,0,0,0,4,369.0,3.0,4.0,,8.0,Creo que los beneficios que ofrece hace que no eche nada de menos,10.0,7.0,10.0,11.0,8.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,9.0,9.0,1.0,2.0,1.0,1.0,2.0,4
31,3,1,8,4,0,1,0,1,0,0,0,5,348.0,1.0,2.0,,8.0,"No creo que nada en particular, solo que no conozco bien otros bancos como para hacer una comparación justa",10.0,7.0,10.0,10.0,10.0,10.0,11.0,10.0,9.0,8.0,9.0,11.0,11.0,10.0,9.0,9.0,6.0,2.0,3.0,3.0,3.0,4.0,4
31,3,1,12,3,0,1,0,0,0,0,0,5,53.0,2.0,5.0,,7.0,Más rapidez para el cliente.,8.0,5.0,7.0,8.0,8.0,8.0,10.0,9.0,6.0,10.0,8.0,8.0,9.0,7.0,7.0,9.0,8.0,2.0,2.0,3.0,1.0,1.0,4
31,3,2,11,1,0,1,0,1,0,0,0,5,412.0,4.0,2.0,,8.0,En los tipos de interés,8.0,5.0,7.0,4.0,4.0,6.0,9.0,5.0,3.0,6.0,5.0,7.0,7.0,3.0,6.0,6.0,7.0,3.0,3.0,4.0,4.0,4.0,1
31,3,2,9,5,1,0,0,1,0,0,0,5,469.0,5.0,1.0,,10.0,Rápido y facil,10.0,7.0,9.0,10.0,5.0,8.0,10.0,9.0,7.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,8.0,2.0,3.0,3.0,2.0,3.0,5
31,3,1,12,3,1,0,0,0,0,0,0,4,126.0,2.0,7.0,Entradabde un piso,10.0,La sencillez,10.0,7.0,10.0,11.0,8.0,10.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,2.0,2.0,4
32,3,1,9,5,0,1,1,0,0,0,0,5,407.0,3.0,3.0,,8.0,mejorando los precios y bajando las comisiones,8.0,6.0,9.0,9.0,10.0,10.0,8.0,10.0,9.0,10.0,10.0,11.0,9.0,9.0,9.0,10.0,8.0,2.0,3.0,1.0,2.0,2.0,5
32,3,1,1,6,1,1,0,1,0,0,0,5,52.0,1.0,1.0,,7.0,Creo que lo hace bien,8.0,6.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0,2.0,2.0,2.0,2.0,2.0,2
32,3,2,9,5,0,1,0,1,0,1,0,5,469.0,5.0,1.0,,10.0,RENTING A PLAZOS,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,5
32,3,2,12,3,0,0,0,0,1,0,0,5,55.0,1.0,,,7.0,Y yo no sé qué es eso de la vacuna pero si es verdad y yo me lo creo porque me ha pasado,9.0,5.0,7.0,4.0,7.0,8.0,10.0,9.0,7.0,7.0,5.0,10.0,4.0,3.0,6.0,6.0,7.0,3.0,2.0,2.0,3.0,3.0,4
32,3,1,12,3,1,1,0,1,0,0,0,5,126.0,5.0,1.0,,8.0,"La atención al cliente, en todo lo demás estuvo perfecto pero el agente que me atendió no lo hizo del todo bien y era muy borde",7.0,5.0,8.0,10.0,5.0,9.0,6.0,9.0,10.0,9.0,7.0,11.0,10.0,7.0,10.0,9.0,8.0,1.0,1.0,2.0,2.0,3.0,4
32,3,2,12,3,0,0,0,1,0,0,0,4,52.0,5.0,1.0,,6.0,Puede que haya otras ofertas mejores,6.0,4.0,6.0,5.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,5.0,2.0,7.0,9.0,7.0,6.0,2.0,3.0,3.0,3.0,3.0,1
32,3,1,1,6,0,0,1,1,1,1,0,5,78.0,5.0,1.0,,7.0,Atención al cliente más personalizada o rapidez en gestiones,9.0,6.0,9.0,11.0,6.0,10.0,12.0,7.0,11.0,3.0,7.0,2.0,3.0,5.0,10.0,9.0,8.0,2.0,2.0,2.0,1.0,1.0,2
32,3,2,1,6,1,0,1,0,0,0,0,5,78.0,5.0,1.0,,8.0,En el tipo de trabajadores que hay,7.0,6.0,9.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,6.0,10.0,9.0,2.0,2.0,3.0,2.0,2.0,5
32,3,1,7,4,1,1,0,0,0,0,0,5,52.0,1.0,5.0,,8.0,"Es un buen banco, pero no da intereses",7.0,6.0,7.0,8.0,8.0,7.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,11.0,8.0,7.0,3.0,3.0,3.0,2.0,3.0,4
32,3,2,13,6,0,0,1,1,0,0,0,5,52.0,5.0,1.0,,8.0,Original y único,10.0,6.0,10.0,10.0,10.0,10.0,11.0,8.0,9.0,9.0,7.0,8.0,10.0,10.0,9.0,8.0,10.0,1.0,1.0,2.0,2.0,1.0,5
32,3,1,15,2,1,1,0,0,0,0,0,5,76.0,1.0,4.0,,10.0,La atención al cliente,10.0,6.0,10.0,11.0,3.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,10.0,2.0,1.0,1.0,2.0,1.0,4
32,3,2,1,6,1,1,0,1,0,0,0,5,353.0,5.0,2.0,,8.0,Bajando los tipos de interés,7.0,5.0,8.0,9.0,8.0,9.0,9.0,7.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,3.0,3.0,3.0,3.0,3.0,2
32,3,2,12,3,1,1,1,0,0,0,0,5,10.0,3.0,3.0,,7.0,Más plazos de pago,7.0,6.0,7.0,9.0,4.0,8.0,8.0,5.0,6.0,4.0,4.0,7.0,8.0,9.0,9.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,1
32,3,1,1,6,1,0,1,0,0,0,0,5,13.0,3.0,5.0,,7.0,Una mejor opción en el monto del crédito inicial,10.0,5.0,10.0,11.0,12.0,11.0,11.0,11.0,7.0,11.0,6.0,11.0,11.0,11.0,11.0,6.0,5.0,1.0,1.0,1.0,2.0,3.0,5
32,3,2,1,6,0,0,0,1,0,1,0,5,392.0,4.0,1.0,,9.0,La flexibilidad que tienen y las opciones de personalización,9.0,6.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,1.0,2.0,2.0,1.0,2.0,5
32,3,1,1,6,1,0,0,0,0,0,0,4,230.0,1.0,4.0,,8.0,La comisión de intereses que tiene es alta,8.0,5.0,7.0,9.0,7.0,9.0,8.0,9.0,9.0,8.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2.0,2
32,3,1,1,6,1,1,0,0,0,0,0,5,126.0,2.0,3.0,,6.0,"Te prestan el dinero, pero tienen unos intereses altos",5.0,4.0,5.0,8.0,6.0,6.0,8.0,6.0,6.0,7.0,5.0,8.0,10.0,8.0,6.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,2
32,3,1,7,4,0,1,0,1,0,0,0,5,52.0,1.0,1.0,,8.0,bajar sus intereses,8.0,6.0,8.0,10.0,10.0,9.0,10.0,10.0,11.0,10.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,4
32,3,1,14,2,0,1,0,0,0,0,0,4,314.0,1.0,6.0,,10.0,que todo va bien sin ocultaciones,10.0,6.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,4
32,3,2,10,4,0,0,0,0,0,1,0,4,337.0,4.0,1.0,,9.0,No se,9.0,1.0,9.0,10.0,7.0,8.0,10.0,9.0,10.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,3.0,3.0,3.0,3.0,3.0,4
32,3,2,10,4,1,0,0,0,0,0,0,4,52.0,5.0,1.0,,6.0,subida de precios,7.0,5.0,5.0,8.0,6.0,10.0,7.0,9.0,5.0,8.0,7.0,9.0,6.0,6.0,7.0,5.0,8.0,2.0,4.0,1.0,1.0,3.0,2
32,3,2,14,2,1,0,0,0,0,0,0,5,76.0,1.0,3.0,,9.0,Buena atención y personalización al cliente,9.0,6.0,9.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,4
32,3,2,14,2,1,1,0,0,1,0,0,5,76.0,1.0,5.0,,9.0,Buen trato y mejor interés,9.0,6.0,9.0,10.0,9.0,10.0,11.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,1.0,1.0,1.0,2.0,1.0,4
32,3,1,10,4,0,1,0,0,0,0,0,4,76.0,1.0,3.0,,9.0,Facil y rapido,9.0,5.0,8.0,12.0,12.0,12.0,12.0,10.0,6.0,8.0,7.0,9.0,8.0,8.0,5.0,9.0,7.0,3.0,2.0,2.0,2.0,2.0,2
32,3,1,15,2,0,0,0,0,1,0,0,4,52.0,1.0,,,6.0,Demasiado interes,6.0,3.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,3.0,2.0,3.0,3.0,2.0,1
32,3,1,9,5,0,1,0,0,0,0,0,4,52.0,1.0,3.0,,6.0,Intereses,7.0,5.0,7.0,6.0,6.0,5.0,8.0,7.0,6.0,6.0,6.0,4.0,7.0,6.0,7.0,8.0,5.0,3.0,3.0,3.0,4.0,3.0,2
32,3,2,9,5,0,1,0,1,0,0,0,5,392.0,4.0,1.0,,9.0,"Servicio postventa óptimo, garantía garantizada , costes eficientes",9.0,7.0,9.0,10.0,10.0,11.0,11.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,1.0,1.0,1.0,2.0,1.0,5
32,3,2,14,2,0,1,0,0,0,0,0,5,372.0,3.0,5.0,,9.0,transparencia,9.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,10.0,10.0,9.0,8.0,9.0,9.0,9.0,10.0,8.0,2.0,1.0,2.0,3.0,1.0,4
32,3,1,10,4,0,1,0,0,0,1,0,5,412.0,4.0,2.0,,6.0,por sus comisiones bajas,6.0,6.0,7.0,10.0,8.0,9.0,8.0,9.0,8.0,8.0,7.0,7.0,9.0,6.0,9.0,8.0,9.0,2.0,3.0,3.0,2.0,2.0,4
32,3,2,17,5,1,0,0,0,0,0,0,4,135.0,2.0,4.0,,5.0,Altas comisiones,5.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,0
32,3,1,9,5,0,0,1,0,0,1,0,5,343.0,3.0,3.0,,8.0,Ofreciendo mejor servicio atención al cliente,8.0,5.0,8.0,10.0,10.0,10.0,10.0,9.0,8.0,10.0,7.0,7.0,10.0,9.0,9.0,10.0,8.0,2.0,2.0,1.0,1.0,2.0,5
32,3,2,10,4,1,0,0,0,0,0,0,4,126.0,5.0,7.0,Operacion vista,9.0,Pocas comisiones,9.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,11.0,9.0,9.0,10.0,10.0,11.0,11.0,8.0,1.0,1.0,1.0,2.0,1.0,4
32,3,2,12,3,0,1,0,0,0,0,0,4,353.0,2.0,5.0,,8.0,Ahorita estoy muy satisfecha con sus servicios,10.0,7.0,10.0,11.0,10.0,10.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,9.0,1.0,1.0,1.0,1.0,2.0,4
32,3,1,12,3,1,1,0,0,0,0,0,5,378.0,3.0,4.0,,8.0,atención al cliente,9.0,6.0,9.0,9.0,7.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,1.0,2.0,1.0,2.0,2.0,4
32,3,1,9,5,1,0,0,0,0,0,0,4,126.0,5.0,1.0,,7.0,mas transparencia,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,3.0,2.0,3.0,3.0,3.0,2
32,3,2,4,5,1,1,0,0,0,0,0,5,348.0,1.0,6.0,,10.0,Tiene la opción de compras con descuentos y devoluciones,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,2.0,2.0,3.0,2.0,2.0,5
32,3,2,7,4,0,1,0,0,0,0,0,4,407.0,3.0,4.0,,9.0,Fabuloso,9.0,7.0,9.0,11.0,10.0,11.0,10.0,9.0,11.0,11.0,9.0,11.0,11.0,10.0,10.0,10.0,9.0,1.0,2.0,2.0,1.0,1.0,4
32,3,1,9,5,1,1,0,1,0,0,0,5,407.0,3.0,3.0,,10.0,su atension esmarada y rapida para mi solicitus,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,5
32,3,1,1,6,1,0,1,1,0,0,0,5,382.0,3.0,3.0,,10.0,El trato recibido fue muy bueno y me dieron la posibilidad de devolverlo sin intereses,10.0,7.0,10.0,11.0,10.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,5
32,3,1,5,7,0,1,1,0,1,0,0,5,407.0,3.0,3.0,,8.0,Menos intereses estaría mejor,7.0,5.0,7.0,7.0,6.0,6.0,8.0,7.0,6.0,8.0,8.0,6.0,9.0,9.0,7.0,7.0,7.0,3.0,3.0,2.0,2.0,2.0,2
32,3,2,1,6,1,1,0,0,0,0,0,5,44.0,2.0,6.0,,9.0,Fácil de conseguir,9.0,6.0,8.0,7.0,5.0,6.0,6.0,6.0,3.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,3.0,3.0,2.0,3.0,3.0,2
32,3,1,15,2,1,0,0,0,0,0,0,4,171.0,3.0,3.0,,5.0,Nose,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,1
32,3,1,12,3,0,1,0,0,0,0,0,4,348.0,1.0,5.0,,10.0,todo fueron facilidades,10.0,7.0,10.0,11.0,9.0,11.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,4
32,3,1,2,2,0,1,0,0,0,0,0,4,348.0,1.0,3.0,,7.0,El interes,6.0,4.0,6.0,6.0,5.0,6.0,7.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,7.0,6.0,3.0,4.0,4.0,4.0,4.0,1
32,3,2,9,5,0,1,0,0,0,0,0,4,372.0,3.0,3.0,,5.0,No lo se,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,2
32,3,2,1,6,0,0,1,0,0,0,0,5,343.0,3.0,4.0,,10.0,Muy bien,10.0,7.0,10.0,11.0,11.0,12.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,5
